============================================================
EC Certifiers Batch Extractor
============================================================
Total ECs: 1477
Done: 0, Remaining: 1477
[588/1477] EC0768: 1 certifiers ✓
[589/1477] EC0769: 17 certifiers ✓
[590/1477] EC0770: 0 certifiers ✓
[591/1477] EC0771: 0 certifiers ✓
[592/1477] EC0772: 12 certifiers ✓
[593/1477] EC0773: 0 certifiers ✓
[594/1477] EC0774: 0 certifiers ✓
[595/1477] EC0775: 11 certifiers ✓
[596/1477] EC0776: 2 certifiers ✓
[597/1477] EC0777: 20 certifiers ✓
[598/1477] EC0778: 4 certifiers ✓
[599/1477] EC0779: 35 certifiers ✓
[600/1477] EC0781: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 201 min
[601/1477] EC0782: 5 certifiers ✓
[602/1477] EC0783: 7 certifiers ✓
[603/1477] EC0784: 2 certifiers ✓
[604/1477] EC0785: 1 certifiers ✓
[605/1477] EC0786: 1 certifiers ✓
[606/1477] EC0787: 0 certifiers ✓
[607/1477] EC0788: 6 certifiers ✓
[608/1477] EC0789: 0 certifiers ✓
[609/1477] EC0790: 0 certifiers ✓
[610/1477] EC0791: 1 certifiers ✓
[611/1477] EC0792: 3 certifiers ✓
[612/1477] EC0793: 16 certifiers ✓
[613/1477] EC0794: 1 certifiers ✓
[614/1477] EC0795: 1 certifiers ✓
[615/1477] EC0799: 1 certifiers ✓
[616/1477] EC0800: 1 certifiers ✓
[617/1477] EC0801: 1 certifiers ✓
[618/1477] EC0802: 1 certifiers ✓
[619/1477] EC0803: 1 certifiers ✓
[620/1477] EC0804: 18 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 196 min
[621/1477] EC0805: 1 certifiers ✓
[622/1477] EC0806: 1 certifiers ✓
[623/1477] EC0807: 1 certifiers ✓
[624/1477] EC0808: 0 certifiers ✓
[625/1477] EC0809: 0 certifiers ✓
[626/1477] EC0810: 2 certifiers ✓
[627/1477] EC0811: 1 certifiers ✓
[628/1477] EC0813.01: 2 certifiers ✓
[629/1477] EC0814: 2 certifiers ✓
[630/1477] EC0815: 4 certifiers ✓
[631/1477] EC0816: 3 certifiers ✓
[632/1477] EC0817: 0 certifiers ✓
[633/1477] EC0818: 0 certifiers ✓
[634/1477] EC0819: 1 certifiers ✓
[635/1477] EC0820: 1 certifiers ✓
[636/1477] EC0821: 2 certifiers ✓
[637/1477] EC0822: 1 certifiers ✓
[638/1477] EC0823: 1 certifiers ✓
[639/1477] EC0824: 1 certifiers ✓
[640/1477] EC0825: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 192 min
[641/1477] EC0826: 2 certifiers ✓
[642/1477] EC0827: 2 certifiers ✓
[643/1477] EC0828: 2 certifiers ✓
[644/1477] EC0829: 1 certifiers ✓
[645/1477] EC0830: 0 certifiers ✓
[646/1477] EC0831: 16 certifiers ✓
[647/1477] EC0832: 1 certifiers ✓
[648/1477] EC0833: 0 certifiers ✓
[649/1477] EC0834: 0 certifiers ✓
[650/1477] EC0835: 1 certifiers ✓
[651/1477] EC0836: 3 certifiers ✓
[652/1477] EC0837: 3 certifiers ✓
[653/1477] EC0838: 4 certifiers ✓
[654/1477] EC0839: 8 certifiers ✓
[655/1477] EC0840: 0 certifiers ✓
[656/1477] EC0841: 0 certifiers ✓
[657/1477] EC0842: 0 certifiers ✓
[658/1477] EC0843: 1 certifiers ✓
[659/1477] EC0844: 0 certifiers ✓
[660/1477] EC0845: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 187 min
[661/1477] EC0846: 1 certifiers ✓
[662/1477] EC0847: 0 certifiers ✓
[663/1477] EC0848: 0 certifiers ✓
[664/1477] EC0849: 0 certifiers ✓
[665/1477] EC0850: 2 certifiers ✓
[666/1477] EC0851: 1 certifiers ✓
[667/1477] EC0852: 0 certifiers ✓
[668/1477] EC0853: 1 certifiers ✓
[669/1477] EC0854: 0 certifiers ✓
[670/1477] EC0855: 0 certifiers ✓
[671/1477] EC0856: 2 certifiers ✓
[672/1477] EC0857: 7 certifiers ✓
[673/1477] EC0858: 0 certifiers ✓
[674/1477] EC0859: 43 certifiers ✓
[675/1477] EC0860.01: 2 certifiers ✓
[676/1477] EC0861: 1 certifiers ✓
[677/1477] EC0862: 0 certifiers ✓
[678/1477] EC0863: 2 certifiers ✓
[679/1477] EC0864: 3 certifiers ✓
[680/1477] EC0865: 11 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 182 min
[681/1477] EC0866: 1 certifiers ✓
[682/1477] EC0867: 2 certifiers ✓
[683/1477] EC0868: 6 certifiers ✓
[684/1477] EC0869.01: 2 certifiers ✓
[685/1477] EC0870: 0 certifiers ✓
[686/1477] EC0871: 1 certifiers ✓
[687/1477] EC0872: 4 certifiers ✓
[688/1477] EC0873: 7 certifiers ✓
[689/1477] EC0874: 1 certifiers ✓
[690/1477] EC0875: 1 certifiers ✓
[691/1477] EC0876: 10 certifiers ✓
[692/1477] EC0877: 0 certifiers ✓
[693/1477] EC0878: 1 certifiers ✓
[694/1477] EC0879: 2 certifiers ✓
[695/1477] EC0882: 1 certifiers ✓
[696/1477] EC0883: 4 certifiers ✓
[697/1477] EC0884: 17 certifiers ✓
[698/1477] EC0885: 1 certifiers ✓
[699/1477] EC0886: 15 certifiers ✓
[700/1477] EC0887.01: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 178 min
[701/1477] EC0888.01: 9 certifiers ✓
[702/1477] EC0889: 5 certifiers ✓
[703/1477] EC0890: 1 certifiers ✓
[704/1477] EC0891: 8 certifiers ✓
[705/1477] EC0892.01: 2 certifiers ✓
[706/1477] EC0893: 0 certifiers ✓
[707/1477] EC0894: 3 certifiers ✓
[708/1477] EC0895: 3 certifiers ✓
[709/1477] EC0896: 0 certifiers ✓
[710/1477] EC0897: 0 certifiers ✓
[711/1477] EC0898: 1 certifiers ✓
[712/1477] EC0899: 23 certifiers ✓
[713/1477] EC0900: 27 certifiers ✓
[714/1477] EC0901: 21 certifiers ✓
[715/1477] EC0902: 16 certifiers ✓
[716/1477] EC0903.02: 13 certifiers ✓
[717/1477] EC0904: 0 certifiers ✓
[718/1477] EC0905: 1 certifiers ✓
[719/1477] EC0906: 1 certifiers ✓
[720/1477] EC0907: 10 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 173 min
[721/1477] EC0908.01: 8 certifiers ✓
[722/1477] EC0909: 8 certifiers ✓
[723/1477] EC0910: 0 certifiers ✓
[724/1477] EC0911: 0 certifiers ✓
[725/1477] EC0912: 1 certifiers ✓
[726/1477] EC0913: 11 certifiers ✓
[727/1477] EC0914: 6 certifiers ✓
[728/1477] EC0915: 0 certifiers ✓
[729/1477] EC0916: 1 certifiers ✓
[730/1477] EC0917: 4 certifiers ✓
[731/1477] EC0918: 0 certifiers ✓
[732/1477] EC0919: 1 certifiers ✓
[733/1477] EC0920: 2 certifiers ✓
[734/1477] EC0921: 1 certifiers ✓
[735/1477] EC0922: 1 certifiers ✓
[736/1477] EC0923: 1 certifiers ✓
[737/1477] EC0924: 29 certifiers ✓
[738/1477] EC0925: 0 certifiers ✓
[739/1477] EC0926: 0 certifiers ✓
[740/1477] EC0927: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 169 min
[741/1477] EC0928: 1 certifiers ✓
[742/1477] EC0929: 1 certifiers ✓
[743/1477] EC0930: 3 certifiers ✓
[744/1477] EC0931: 4 certifiers ✓
[745/1477] EC0932: 0 certifiers ✓
[746/1477] EC0933: 12 certifiers ✓
[747/1477] EC0934: 3 certifiers ✓
[748/1477] EC0935: 17 certifiers ✓
[749/1477] EC0936: 0 certifiers ✓
[750/1477] EC0937: 2 certifiers ✓
[751/1477] EC0938: 6 certifiers ✓
[752/1477] EC0939.02: 1 certifiers ✓
[753/1477] EC0940.02: 1 certifiers ✓
[754/1477] EC0941.01: 1 certifiers ✓
[755/1477] EC0942: 0 certifiers ✓
[756/1477] EC0943: 9 certifiers ✓
[757/1477] EC0944: 3 certifiers ✓
[758/1477] EC0945: 6 certifiers ✓
[759/1477] EC0946: 9 certifiers ✓
[760/1477] EC0947: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 164 min
[761/1477] EC0948: 3 certifiers ✓
[762/1477] EC0949: 0 certifiers ✓
[763/1477] EC0950: 0 certifiers ✓
[764/1477] EC0951: 0 certifiers ✓
[765/1477] EC0952: 0 certifiers ✓
[766/1477] EC0953: 0 certifiers ✓
[767/1477] EC0955: 1 certifiers ✓
[768/1477] EC0956: 5 certifiers ✓
[769/1477] EC0957: 2 certifiers ✓
[770/1477] EC0958: 0 certifiers ✓
[771/1477] EC0959: 4 certifiers ✓
[772/1477] EC0960.01: 7 certifiers ✓
[773/1477] EC0961: 4 certifiers ✓
[774/1477] EC0962: 0 certifiers ✓
[775/1477] EC0963: 2 certifiers ✓
[776/1477] EC0964.01: 2 certifiers ✓
[777/1477] EC0965.01: 0 certifiers ✓
[778/1477] EC0966: 4 certifiers ✓
[779/1477] EC0967: 5 certifiers ✓
[780/1477] EC0968: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 160 min
[781/1477] EC0969: 0 certifiers ✓
[782/1477] EC0971: 2 certifiers ✓
[783/1477] EC0972: 11 certifiers ✓
[784/1477] EC0973: 9 certifiers ✓
[785/1477] EC0974: 17 certifiers ✓
[786/1477] EC0975: 1 certifiers ✓
[787/1477] EC0976: 2 certifiers ✓
[788/1477] EC0977: 7 certifiers ✓
[789/1477] EC0978: 14 certifiers ✓
[790/1477] EC0979: 0 certifiers ✓
[791/1477] EC0980: 0 certifiers ✓
[792/1477] EC0981: 1 certifiers ✓
[793/1477] EC0982: 0 certifiers ✓
[794/1477] EC0983: 0 certifiers ✓
[795/1477] EC0984: 0 certifiers ✓
[796/1477] EC0985: 3 certifiers ✓
[797/1477] EC0986: 6 certifiers ✓
[798/1477] EC0987: 2 certifiers ✓
[799/1477] EC0988: 0 certifiers ✓
[800/1477] EC0989: 3 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 155 min
[801/1477] EC0990: 0 certifiers ✓
[802/1477] EC0991: 0 certifiers ✓
[803/1477] EC0992: 3 certifiers ✓
[804/1477] EC0993: 1 certifiers ✓
[805/1477] EC0994: 9 certifiers ✓
[806/1477] EC0995: 0 certifiers ✓
[807/1477] EC0996: 3 certifiers ✓
[808/1477] EC0997: 0 certifiers ✓
[809/1477] EC0998: 4 certifiers ✓
[810/1477] EC0999: 1 certifiers ✓
[811/1477] EC1000: 0 certifiers ✓
[812/1477] EC1001: 0 certifiers ✓
[813/1477] EC1002: 8 certifiers ✓
[814/1477] EC1003: 1 certifiers ✓
[815/1477] EC1004: 3 certifiers ✓
[816/1477] EC1005: 4 certifiers ✓
[817/1477] EC1006: 3 certifiers ✓
[818/1477] EC1007: 1 certifiers ✓
[819/1477] EC1008: 3 certifiers ✓
[820/1477] EC1009: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 150 min
[821/1477] EC1010: 0 certifiers ✓
[822/1477] EC1011: 0 certifiers ✓
[823/1477] EC1012: 0 certifiers ✓
[824/1477] EC1013: 1 certifiers ✓
[825/1477] EC1014: 1 certifiers ✓
[826/1477] EC1015: 1 certifiers ✓
[827/1477] EC1016: 0 certifiers ✓
[828/1477] EC1017: 2 certifiers ✓
[829/1477] EC1018: 5 certifiers ✓
[830/1477] EC1019: 1 certifiers ✓
[831/1477] EC1020: 1 certifiers ✓
[832/1477] EC1021: 5 certifiers ✓
[833/1477] EC1022: 2 certifiers ✓
[834/1477] EC1023: 11 certifiers ✓
[835/1477] EC1024: 1 certifiers ✓
[836/1477] EC1025: 8 certifiers ✓
[837/1477] EC1026: 0 certifiers ✓
[838/1477] EC1027: 3 certifiers ✓
[839/1477] EC1028: 1 certifiers ✓
[840/1477] EC1029: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 146 min
[841/1477] EC1030: 1 certifiers ✓
[842/1477] EC1035: 3 certifiers ✓
[843/1477] EC1036: 3 certifiers ✓
[844/1477] EC1037: 2 certifiers ✓
[845/1477] EC1038: 28 certifiers ✓
[846/1477] EC1039: 3 certifiers ✓
[847/1477] EC1040: 2 certifiers ✓
[848/1477] EC1041: 1 certifiers ✓
[849/1477] EC1042: 1 certifiers ✓
[850/1477] EC1043: 2 certifiers ✓
[851/1477] EC1044: 0 certifiers ✓
[852/1477] EC1045: 7 certifiers ✓
[853/1477] EC1046: 1 certifiers ✓
[854/1477] EC1047: 6 certifiers ✓
[855/1477] EC1048: 10 certifiers ✓
[856/1477] EC1049: 8 certifiers ✓
[857/1477] EC1051: 2 certifiers ✓
[858/1477] EC1052: 1 certifiers ✓
[859/1477] EC1053.01: 5 certifiers ✓
[860/1477] EC1054: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 141 min
[861/1477] EC1055: 1 certifiers ✓
[862/1477] EC1057: 6 certifiers ✓
[863/1477] EC1058: 0 certifiers ✓
[864/1477] EC1059: 0 certifiers ✓
[865/1477] EC1060: 1 certifiers ✓
[866/1477] EC1061: 24 certifiers ✓
[867/1477] EC1062: 0 certifiers ✓
[868/1477] EC1063: 0 certifiers ✓
[869/1477] EC1064: 0 certifiers ✓
[870/1477] EC1065: 0 certifiers ✓
[871/1477] EC1066: 0 certifiers ✓
[872/1477] EC1067: 0 certifiers ✓
[873/1477] EC1068: 0 certifiers ✓
[874/1477] EC1069: 0 certifiers ✓
[875/1477] EC1070: 0 certifiers ✓
[876/1477] EC1071: 5 certifiers ✓
[877/1477] EC1072: 1 certifiers ✓
[878/1477] EC1073: 0 certifiers ✓
[879/1477] EC1074: 0 certifiers ✓
[880/1477] EC1075: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 137 min
[881/1477] EC1076: 0 certifiers ✓
[882/1477] EC1077: 0 certifiers ✓
[883/1477] EC1078: 2 certifiers ✓
[884/1477] EC1079: 0 certifiers ✓
[885/1477] EC1080: 0 certifiers ✓
[886/1477] EC1081: 10 certifiers ✓
[887/1477] EC1082: 8 certifiers ✓
[888/1477] EC1083: 3 certifiers ✓
[889/1477] EC1084: 14 certifiers ✓
[890/1477] EC1085: 0 certifiers ✓
[891/1477] EC1086: 1 certifiers ✓
[892/1477] EC1087: 2 certifiers ✓
[893/1477] EC1088: 0 certifiers ✓
[894/1477] EC1089.01: 2 certifiers ✓
[895/1477] EC1091: 9 certifiers ✓
[896/1477] EC1092: 9 certifiers ✓
[897/1477] EC1093: 1 certifiers ✓
[898/1477] EC1094: 1 certifiers ✓
[899/1477] EC1095: 7 certifiers ✓
[900/1477] EC1096: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 132 min
[901/1477] EC1097: 7 certifiers ✓
[902/1477] EC1098: 8 certifiers ✓
[903/1477] EC1099: 9 certifiers ✓
[904/1477] EC1100: 5 certifiers ✓
[905/1477] EC1101: 5 certifiers ✓
[906/1477] EC1102: 11 certifiers ✓
[907/1477] EC1103: 1 certifiers ✓
[908/1477] EC1104: 1 certifiers ✓
[909/1477] EC1105: 2 certifiers ✓
[910/1477] EC1106: 1 certifiers ✓
[911/1477] EC1108: 0 certifiers ✓
[912/1477] EC1109: 0 certifiers ✓
[913/1477] EC1110: 5 certifiers ✓
[914/1477] EC1114: 4 certifiers ✓
[915/1477] EC1115: 1 certifiers ✓
[916/1477] EC1116: 7 certifiers ✓
[917/1477] EC1117: 2 certifiers ✓
[918/1477] EC1118: 0 certifiers ✓
[919/1477] EC1119: 1 certifiers ✓
[920/1477] EC1120: 4 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 127 min
[921/1477] EC1121: 9 certifiers ✓
[922/1477] EC1122: 1 certifiers ✓
[923/1477] EC1123: 0 certifiers ✓
[924/1477] EC1124: 3 certifiers ✓
[925/1477] EC1125: 2 certifiers ✓
[926/1477] EC1126: 8 certifiers ✓
[927/1477] EC1127: 0 certifiers ✓
[928/1477] EC1128: 2 certifiers ✓
[929/1477] EC1129: 2 certifiers ✓
[930/1477] EC1131.01: 0 certifiers ✓
[931/1477] EC1132: 0 certifiers ✓
[932/1477] EC1133: 8 certifiers ✓
[933/1477] EC1134: 9 certifiers ✓
[934/1477] EC1135: 1 certifiers ✓
[935/1477] EC1136: 17 certifiers ✓
[936/1477] EC1137: 0 certifiers ✓
[937/1477] EC1138: 0 certifiers ✓
[938/1477] EC1139: 0 certifiers ✓
[939/1477] EC1140: 1 certifiers ✓
[940/1477] EC1141: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 123 min
[941/1477] EC1142: 1 certifiers ✓
[942/1477] EC1143: 5 certifiers ✓
[943/1477] EC1144: 0 certifiers ✓
[944/1477] EC1145: 3 certifiers ✓
[945/1477] EC1146: 0 certifiers ✓
[946/1477] EC1147: 0 certifiers ✓
[947/1477] EC1148: 6 certifiers ✓
[948/1477] EC1149: 0 certifiers ✓
[949/1477] EC1150: 1 certifiers ✓
[950/1477] EC1151: 1 certifiers ✓
[951/1477] EC1152: 0 certifiers ✓
[952/1477] EC1153: 1 certifiers ✓
[953/1477] EC1154: 1 certifiers ✓
[954/1477] EC1155: 0 certifiers ✓
[955/1477] EC1156: 2 certifiers ✓
[956/1477] EC1157: 9 certifiers ✓
[957/1477] EC1158: 24 certifiers ✓
[958/1477] EC1159: 1 certifiers ✓
[959/1477] EC1160: 4 certifiers ✓
[960/1477] EC1161.01: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 118 min
[961/1477] EC1162: 0 certifiers ✓
[962/1477] EC1163: 0 certifiers ✓
[963/1477] EC1164: 1 certifiers ✓
[964/1477] EC1165: 16 certifiers ✓
[965/1477] EC1166: 1 certifiers ✓
[966/1477] EC1167: 1 certifiers ✓
[967/1477] EC1168: 1 certifiers ✓
[968/1477] EC1169: 1 certifiers ✓
[969/1477] EC1170: 1 certifiers ✓
[970/1477] EC1171: 4 certifiers ✓
[971/1477] EC1172: 7 certifiers ✓
[972/1477] EC1173: 0 certifiers ✓
[973/1477] EC1174: 2 certifiers ✓
[974/1477] EC1175: 0 certifiers ✓
[975/1477] EC1176: 0 certifiers ✓
[976/1477] EC1177: 1 certifiers ✓
[977/1477] EC1178: 1 certifiers ✓
[978/1477] EC1180: 12 certifiers ✓
[979/1477] EC1181: 32 certifiers ✓
[980/1477] EC1182: 5 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 114 min
[981/1477] EC1183: 1 certifiers ✓
[982/1477] EC1184: 1 certifiers ✓
[983/1477] EC1186: 1 certifiers ✓
[984/1477] EC1187: 0 certifiers ✓
[985/1477] EC1188: 7 certifiers ✓
[986/1477] EC1189: 11 certifiers ✓
[987/1477] EC1190: 1 certifiers ✓
[988/1477] EC1191: 4 certifiers ✓
[989/1477] EC1192: 0 certifiers ✓
[990/1477] EC1193: 0 certifiers ✓
[991/1477] EC1194: 1 certifiers ✓
[992/1477] EC1195: 1 certifiers ✓
[993/1477] EC1196: 1 certifiers ✓
[994/1477] EC1197: 1 certifiers ✓
[995/1477] EC1198: 1 certifiers ✓
[996/1477] EC1199: 0 certifiers ✓
[997/1477] EC1200.01: 1 certifiers ✓
[998/1477] EC1201: 0 certifiers ✓
[999/1477] EC1202: 4 certifiers ✓
[1000/1477] EC1203: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 109 min
[1001/1477] EC1204: 2 certifiers ✓
[1002/1477] EC1205: 1 certifiers ✓
[1003/1477] EC1206: 6 certifiers ✓
[1004/1477] EC1207: 3 certifiers ✓
[1005/1477] EC1208: 0 certifiers ✓
[1006/1477] EC1209: 0 certifiers ✓
[1007/1477] EC1210: 2 certifiers ✓
[1008/1477] EC1211: 1 certifiers ✓
[1009/1477] EC1212: 1 certifiers ✓
[1010/1477] EC1213: 2 certifiers ✓
[1011/1477] EC1214: 1 certifiers ✓
[1012/1477] EC1215: 1 certifiers ✓
[1013/1477] EC1216: 1 certifiers ✓
[1014/1477] EC1217: 1 certifiers ✓
[1015/1477] EC1218: 1 certifiers ✓
[1016/1477] EC1219: 1 certifiers ✓
[1017/1477] EC1220: 1 certifiers ✓
[1018/1477] EC1221: 1 certifiers ✓
[1019/1477] EC1223: 22 certifiers ✓
[1020/1477] EC1226: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 105 min
[1021/1477] EC1227: 2 certifiers ✓
[1022/1477] EC1228: 2 certifiers ✓
[1023/1477] EC1229: 5 certifiers ✓
[1024/1477] EC1230: 1 certifiers ✓
[1025/1477] EC1231: 0 certifiers ✓
[1026/1477] EC1232: 1 certifiers ✓
[1027/1477] EC1233: 1 certifiers ✓
[1028/1477] EC1234: 1 certifiers ✓
[1029/1477] EC1235: 1 certifiers ✓
[1030/1477] EC1236: 0 certifiers ✓
[1031/1477] EC1237: 3 certifiers ✓
[1032/1477] EC1238: 0 certifiers ✓
[1033/1477] EC1240: 0 certifiers ✓
[1034/1477] EC1241: 0 certifiers ✓
[1035/1477] EC1242: 1 certifiers ✓
[1036/1477] EC1243: 1 certifiers ✓
[1037/1477] EC1244: 1 certifiers ✓
[1038/1477] EC1245: 1 certifiers ✓
[1039/1477] EC1246: 1 certifiers ✓
[1040/1477] EC1247: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 100 min
[1041/1477] EC1248: 0 certifiers ✓
[1042/1477] EC1249: 1 certifiers ✓
[1043/1477] EC1250: 11 certifiers ✓
[1044/1477] EC1251: 0 certifiers ✓
[1045/1477] EC1252: 3 certifiers ✓
[1046/1477] EC1253: 5 certifiers ✓
[1047/1477] EC1254: 6 certifiers ✓
[1048/1477] EC1256: 1 certifiers ✓
[1049/1477] EC1258: 0 certifiers ✓
[1050/1477] EC1259: 4 certifiers ✓
[1051/1477] EC1260: 6 certifiers ✓
[1052/1477] EC1261: 12 certifiers ✓
[1053/1477] EC1262: 1 certifiers ✓
[1054/1477] EC1263: 0 certifiers ✓
[1055/1477] EC1264: 10 certifiers ✓
[1056/1477] EC1265: 10 certifiers ✓
[1057/1477] EC1266: 1 certifiers ✓
[1058/1477] EC1267: 1 certifiers ✓
[1059/1477] EC1268: 30 certifiers ✓
[1060/1477] EC1269: 13 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 95 min
[1061/1477] EC1270: 6 certifiers ✓
[1062/1477] EC1271: 1 certifiers ✓
[1063/1477] EC1272: 1 certifiers ✓
[1064/1477] EC1273: 1 certifiers ✓
[1065/1477] EC1274: 1 certifiers ✓
[1066/1477] EC1275: 1 certifiers ✓
[1067/1477] EC1276: 1 certifiers ✓
[1068/1477] EC1277: 2 certifiers ✓
[1069/1477] EC1278: 3 certifiers ✓
[1070/1477] EC1279: 1 certifiers ✓
[1071/1477] EC1280: 0 certifiers ✓
[1072/1477] EC1281: 0 certifiers ✓
[1073/1477] EC1282: 2 certifiers ✓
[1074/1477] EC1283: 3 certifiers ✓
[1075/1477] EC1284: 0 certifiers ✓
[1076/1477] EC1285: 4 certifiers ✓
[1077/1477] EC1286: 1 certifiers ✓
[1078/1477] EC1287: 1 certifiers ✓
[1079/1477] EC1288: 1 certifiers ✓
[1080/1477] EC1289: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 91 min
[1081/1477] EC1290: 0 certifiers ✓
[1082/1477] EC1291: 2 certifiers ✓
[1083/1477] EC1292: 3 certifiers ✓
[1084/1477] EC1293: 3 certifiers ✓
[1085/1477] EC1294: 2 certifiers ✓
[1086/1477] EC1295: 1 certifiers ✓
[1087/1477] EC1296: 1 certifiers ✓
[1088/1477] EC1297: 1 certifiers ✓
[1089/1477] EC1298: 1 certifiers ✓
[1090/1477] EC1299: 0 certifiers ✓
[1091/1477] EC1300: 0 certifiers ✓
[1092/1477] EC1301: 2 certifiers ✓
[1093/1477] EC1302: 1 certifiers ✓
[1094/1477] EC1303: 2 certifiers ✓
[1095/1477] EC1304: 2 certifiers ✓
[1096/1477] EC1305: 0 certifiers ✓
[1097/1477] EC1306: 2 certifiers ✓
[1098/1477] EC1307: 55 certifiers ✓
[1099/1477] EC1309: 9 certifiers ✓
[1100/1477] EC1310: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 86 min
[1101/1477] EC1311: 1 certifiers ✓
[1102/1477] EC1312: 3 certifiers ✓
[1103/1477] EC1313: 5 certifiers ✓
[1104/1477] EC1314: 1 certifiers ✓
[1105/1477] EC1315.01: 8 certifiers ✓
[1106/1477] EC1316: 4 certifiers ✓
[1107/1477] EC1317: 3 certifiers ✓
[1108/1477] EC1318.01: 4 certifiers ✓
[1109/1477] EC1319: 11 certifiers ✓
[1110/1477] EC1320: 1 certifiers ✓
[1111/1477] EC1321: 1 certifiers ✓
[1112/1477] EC1322: 1 certifiers ✓
[1113/1477] EC1323: 1 certifiers ✓
[1114/1477] EC1324: 1 certifiers ✓
[1115/1477] EC1325: 1 certifiers ✓
[1116/1477] EC1326: 0 certifiers ✓
[1117/1477] EC1327: 0 certifiers ✓
[1118/1477] EC1328: 0 certifiers ✓
[1119/1477] EC1329: 1 certifiers ✓
[1120/1477] EC1330: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 82 min
[1121/1477] EC1331: 9 certifiers ✓
[1122/1477] EC1332: 1 certifiers ✓
[1123/1477] EC1333: 3 certifiers ✓
[1124/1477] EC1334: 5 certifiers ✓
[1125/1477] EC1335: 7 certifiers ✓
[1126/1477] EC1336: 12 certifiers ✓
[1127/1477] EC1337: 7 certifiers ✓
[1128/1477] EC1338: 0 certifiers ✓
[1129/1477] EC1339.01: 1 certifiers ✓
[1130/1477] EC1340: 1 certifiers ✓
[1131/1477] EC1341: 1 certifiers ✓
[1132/1477] EC1342: 1 certifiers ✓
[1133/1477] EC1343: 5 certifiers ✓
[1134/1477] EC1344: 2 certifiers ✓
[1135/1477] EC1345: 3 certifiers ✓
[1136/1477] EC1346: 3 certifiers ✓
[1137/1477] EC1347: 1 certifiers ✓
[1138/1477] EC1348: 0 certifiers ✓
[1139/1477] EC1349: 0 certifiers ✓
[1140/1477] EC1350: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 77 min
[1141/1477] EC1351: 0 certifiers ✓
[1142/1477] EC1352: 0 certifiers ✓
[1143/1477] EC1353.01: 6 certifiers ✓
[1144/1477] EC1354: 0 certifiers ✓
[1145/1477] EC1356: 2 certifiers ✓
[1146/1477] EC1357: 1 certifiers ✓
[1147/1477] EC1358: 6 certifiers ✓
[1148/1477] EC1359: 2 certifiers ✓
[1149/1477] EC1360: 2 certifiers ✓
[1150/1477] EC1361: 2 certifiers ✓
[1151/1477] EC1362: 2 certifiers ✓
[1152/1477] EC1363: 0 certifiers ✓
[1153/1477] EC1364: 9 certifiers ✓
[1154/1477] EC1365: 0 certifiers ✓
[1155/1477] EC1366: 1 certifiers ✓
[1156/1477] EC1367: 2 certifiers ✓
[1157/1477] EC1368: 1 certifiers ✓
[1158/1477] EC1369: 1 certifiers ✓
[1159/1477] EC1370: 2 certifiers ✓
[1160/1477] EC1371.01: 7 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 73 min
[1161/1477] EC1372: 1 certifiers ✓
[1162/1477] EC1373: 1 certifiers ✓
[1163/1477] EC1374: 23 certifiers ✓
[1164/1477] EC1375: 22 certifiers ✓
[1165/1477] EC1376: 1 certifiers ✓
[1166/1477] EC1377: 2 certifiers ✓
[1167/1477] EC1378: 1 certifiers ✓
[1168/1477] EC1379: 0 certifiers ✓
[1169/1477] EC1380: 0 certifiers ✓
[1170/1477] EC1381: 1 certifiers ✓
[1171/1477] EC1382: 1 certifiers ✓
[1172/1477] EC1383: 1 certifiers ✓
[1173/1477] EC1384: 1 certifiers ✓
[1174/1477] EC1385: 1 certifiers ✓
[1175/1477] EC1386: 1 certifiers ✓
[1176/1477] EC1387: 1 certifiers ✓
